timestamp,visitorid,event,itemid,transactionid
1430933887885,175742,view,60321,
1430931221099,596660,view,399592,
1430930927094,784527,view,170403,
1430932663485,46854,view,303828,
1430934449198,1326989,view,112202,
1430933187681,77711,view,190172,
1430931513317,54155,view,263618,
1430931311502,1145341,view,269774,
1430934670285,682905,view,157631,
1430932079468,1265478,view,15212,
1430934117559,976972,view,408485,
1430931019828,940543,view,107565,
1430934484065,1274554,view,48891,
1430932014087,919275,view,404793,
1430930964641,172688,view,5411,
1430931971491,1014929,view,238877,
1430931575106,1093519,view,42146,
1430934369317,909379,addtocart,362375,
1430933400254,915126,view,46170,
1430932137083,1229295,view,283971,
1430930805659,355240,view,425330,
1430933900394,70802,view,88904,
1430930797617,209313,view,262920,
1430933452853,1263866,view,232172,
1430931345626,250557,view,460096,
1430934741622,1077115,view,371588,
1430932135245,568007,view,336166,
1430931439803,154996,view,384231,
1430931906088,1333155,view,287737,
1430931795151,1117102,view,141807,
1430931108461,850908,view,112211,
1430930870349,1347397,view,349611,
1430930609818,1215050,view,56261,
1430934670629,1150742,view,62513,
1430931462246,978526,view,68454,
1430930622742,229157,view,432748,
1430933028947,1129356,addtocart,362920,
1430932797238,620547,view,188830,
1430931646362,284510,view,215704,
1430931539604,299848,view,404482,
1430931486016,576248,view,200527,
1430933351922,40802,view,127608,
1430933616302,982508,view,46170,
1430931479405,45701,view,423735,
1430934745754,423281,view,29791,
1430932697922,1199039,view,2331,
1430930650737,1300750,view,76290,
1430933049824,909700,view,346398,
1430932721459,1079873,view,365296,
1430930849839,1347397,view,349611,
1430934520115,350566,view,120191,
1430934633156,53384,view,168662,
1430933303333,1353998,view,184199,
1430932161944,386165,view,399001,
1430931311429,87178,view,97090,
1430931233925,287056,view,114034,
1430933475620,51442,view,339901,
1430933675441,350566,view,428345,
1430933100497,762631,view,88075,
1430931718035,389030,view,381636,
1430933749629,181637,view,196260,
1430934460794,204942,view,231165,
1430930972798,1044783,view,362391,
1430933789838,37780,view,35722,
1430933922867,133713,view,304973,
1430934744170,109415,view,309821,
1430931608691,743687,view,114955,
1430931474863,813925,view,198921,
1430932897067,345412,view,360905,
1430933830190,598159,addtocart,304669,
1430932422257,140171,view,30718,
1430933630189,920548,view,276821,
1430933379801,1276761,view,144097,
1430933217309,203861,view,261979,
1430933332732,86263,view,407485,
1430933453694,708288,view,461686,
1430931605098,629192,view,36155,
1430934152860,123572,view,345077,
1430931484040,199629,view,190667,
1430933708462,947843,view,112677,
1430933137590,1370540,view,32014,
1430933047449,822757,view,157176,
1430930786046,680552,view,233974,
1430932335742,78333,view,246196,
1430932944744,677928,view,466008,
1430934029938,38015,view,213834,
1430931659855,910960,view,34813,
1430934383037,717913,view,392146,
1430933071788,411622,view,432011,
1430932897938,1073898,view,71946,
1430933147867,523819,view,29863,
1430934152721,1161202,view,197466,
1430932653730,77711,view,24734,
1430932430734,77711,view,421606,
1430934398556,1168085,view,205829,
1430930820667,1169725,transaction,375249,2205.0
1430931623929,225917,view,148338,
1430932448154,930820,view,46233,
1430934069779,1722,view,381314,
1430933276281,343769,view,379481,
1430932391383,856478,view,104479,
1430930809893,1380133,view,287470,
1430931717075,80456,view,201145,
1430934712122,1359701,view,138275,
1430931745771,856272,view,58059,
1430932220323,919275,view,404793,
1430932391654,67704,view,300757,
1430934743597,1121866,view,255725,
1430934507516,380607,view,159095,
1430933814948,263584,view,411324,
1430931651553,161465,addtocart,312728,
1430932317961,456501,view,345279,
1430931917562,8914,view,114840,
1430931846583,651964,view,235274,
1430933068286,1073898,view,174001,
1430931447812,439085,view,283215,
1430934127930,1265519,view,205830,
1430933695201,901748,view,390799,
1430934001991,357597,view,125751,
1430931362102,762631,view,361428,
1430931728309,1234161,view,139364,
1430933486011,1088183,view,246705,
1430932706207,1082481,view,292105,
1430930848569,942080,view,47989,
1430931304734,364726,transaction,365015,9270.0
1430934169123,1353998,view,184199,
1430931728024,1161163,transaction,190667,2552.0
1430931723496,737983,view,457392,
1430933921774,1309813,view,65284,
1430931814615,748296,view,232533,
1430930642691,355240,view,304707,
1430934658183,1026080,view,460034,
1430932688022,543615,view,330291,
1430933035230,428451,view,422525,
1430932534377,511905,view,232628,
1430933389112,62955,view,244471,
1430933744782,497944,view,355231,
1430930571098,350566,view,399053,
1430933014632,171874,view,72255,
1430931948539,967803,view,241402,
1430933999119,38015,view,263385,
1430932662578,1060687,view,336115,
1430932722244,1196033,view,398579,
1430933830913,497944,view,311620,
1430931912293,616738,view,143789,
1430931162559,1216818,view,364950,
1430933505977,1381442,view,311731,
1430934287049,899857,view,224487,
1430932546701,265110,view,197614,
1430933828973,123572,view,9646,
1430934690503,214347,view,130770,
1430930549802,742510,view,58166,
1430931713429,796636,view,81377,
1430932497918,260753,view,306086,
1430934353960,214347,view,353057,
1430931265645,795686,view,240262,
1430931413922,943124,view,103044,
1430930799602,916,view,101288,
1430934276142,909700,view,51764,
1430934651602,77390,view,263385,
1430932282956,613453,view,257040,
1430934041049,257250,view,104188,
1430933953491,104090,view,321706,
1430930959752,361986,view,82848,
1430933007417,967112,view,220970,
1430932590991,427847,view,356795,
1430934450356,947843,view,183899,
1430931482349,133428,view,350103,
1430933293927,967112,view,373842,
1430933911543,158644,view,108457,
1430932826446,805485,view,18062,
1430930708573,281190,view,315903,
1430933654131,1121866,view,288807,
1430930748566,1196320,view,260465,
1430934048691,813925,view,450082,
1430933558464,909700,view,44137,
1430932683221,578508,view,274397,
1430931294376,1093840,view,109892,
1430932634448,376114,view,464985,
1430930991535,1313016,view,229337,
1430934356553,1200956,view,36995,
1430933909055,1142672,view,90680,
1430932808039,85734,view,399531,
1430934668009,76757,view,103407,
1430934300789,935325,view,338395,
1430933116321,762631,view,421164,
1430933660992,471295,view,44786,
1430932760896,514674,view,231482,
1430934726988,411752,view,81579,
1430932767907,8137,view,228668,
1430931947461,614781,view,411939,
1430934257377,1004740,addtocart,350006,
1430933033702,762631,view,31993,
1430931353591,1100042,view,196797,
1430932677765,796940,transaction,7317,2119.0
1430934182301,256544,view,436056,
1430931131750,1002247,view,33913,
1430931890702,910960,transaction,264044,8317.0
1430930969680,32502,view,430864,
1430933699928,853303,view,164127,
1430931944655,1265478,view,15212,
1430932707148,805485,view,329627,
1430931074263,1092416,view,310897,
1430931010612,1248406,view,149578,
1430933432094,1122441,view,188228,
1430933608629,1258782,view,115587,
1430931408024,768811,view,94863,
1430932974721,637017,view,200527,
1430931526119,1090527,view,75536,
1430930690731,852883,view,200702,
1430931664199,910960,view,264044,
1430932680560,1170148,view,194873,
1430932351306,992241,view,445115,
1430932701293,1024144,view,6656,
1430933514527,415242,view,320130,
1430931938769,282004,view,88594,
1430977064356,519856,view,238995,
1430976794696,135151,addtocart,448220,
1430976163515,94751,view,217605,
1430977286507,159263,view,127360,
1430978087319,1333234,view,341661,
1430978126782,655567,view,170085,
1430977050814,656914,view,228075,
1430976134752,1058709,view,256706,
1430976617384,661594,view,161967,
1430977365942,552175,view,200527,
1430978171123,1353452,view,395857,
1430977048627,525122,view,53151,
1430977075341,1053053,view,250581,
1430977722086,595819,view,441734,
1430977854046,12294,view,262813,
1430977800177,423381,view,442849,
1430977896038,194849,view,89438,
1430977239930,1276869,view,144448,
1430977176665,178007,view,235224,
1430976202924,305124,view,130423,
1430976303092,1079177,view,426030,
1430976386829,824657,view,167337,
1430978399605,832545,view,297556,
1430976819069,935012,view,374675,
1430976823570,78125,view,145715,
1430977985966,194952,view,305250,
1430978121834,119627,view,118969,
1430976066670,605254,view,136576,
1430978295228,1043515,view,458345,
1430977346120,74288,view,425662,
1430976066312,977944,view,48005,
1430977475630,1118027,view,65000,
1430978293709,728113,view,402829,
1430977847624,820490,view,75779,
1430977476431,90633,view,356029,
1430976909732,965813,view,232055,
1430976546613,137725,view,286939,
1430978266841,754218,view,400946,
1430978194716,500551,view,369210,
1430978285655,467455,view,16052,
1430977946162,479343,view,285092,
1430977787150,646904,view,19545,
1430976839898,23774,view,31954,
1430976104224,363859,view,243980,
1430976153601,1107670,view,60697,
1430977352896,191360,view,17063,
1430978244830,1406403,view,227331,
1430976274313,557301,view,361475,
1430976062767,716201,view,340749,
1430976905369,294805,view,77648,
1430978268185,1242473,view,152034,
1430977568789,232227,view,51354,
1430976633950,1238016,view,15903,
1430976208355,178867,view,453618,
1430978043826,748470,view,378711,
1430977906024,1050795,view,447830,
1430978143939,467455,view,290584,
1430978046082,231335,view,360676,
1430977994729,139691,view,122841,
1430977216556,484756,view,356312,
1430977409216,1121672,view,106547,
1430977995806,150916,view,257938,
1430977023403,519856,view,9646,
1430977589779,537053,view,212277,
1430977211419,227902,view,247046,
1430976891646,752095,view,92151,
1430977079916,60147,view,130878,
1430978056654,622201,view,254813,
1430976127930,222064,view,173291,
1430977759790,201471,view,332307,
1430976025805,233386,view,150547,
1430977108518,661594,view,94402,
1430977013373,616359,view,135837,
1430976602968,233386,view,365881,
1430978318207,400216,view,321504,
1430976128557,572587,view,180355,
1430977920592,1353452,view,367664,
1430977134004,1379810,view,385748,
1430977863510,351473,view,227211,
1430978235154,560569,view,280767,
1430977201584,69480,view,370653,
1430977919609,83985,view,247409,
1430976759937,927631,view,235726,
1430977078396,313440,view,141328,
1430977745554,595819,view,216305,
1430977378563,1349297,view,144631,
1430977974200,209918,view,369447,
1430976606971,233386,view,150547,
1430977634499,476789,view,13101,
1430976771076,11559,view,91600,
1430976219049,1036555,view,422425,
1430976455037,1243803,view,34487,
1430977378864,597487,view,309821,
1430977922380,882632,view,252593,
1430978247798,178007,view,91219,
1430977398788,484756,view,356312,
1430977113309,522986,view,96423,
1430978345999,1259242,view,89087,
1430978079511,12294,view,101365,
1430976875951,1226553,view,419814,
1430978082094,445846,view,198724,
1430977732625,547933,view,402047,
1430977099540,966041,view,191515,
1430977936779,679102,view,399192,
1430975952077,720361,view,382702,
1430894751133,1184841,view,401871,
1430894237825,848682,view,426351,
1430894820488,244459,view,114044,
1430894843009,579573,view,88791,
1430894203158,965136,view,320788,
1430894939841,503115,view,2633,
1430894182380,1011995,view,436059,
1430894997187,694184,view,142008,
1430895009037,1013907,view,74494,
1430895024237,1013907,view,93144,
1430895109983,1358154,view,282079,
1430895114611,1329370,view,92361,
1430895142870,874113,view,345867,
1430895147858,1113800,view,370482,
1430895210668,1007595,view,440779,
1430895235741,1108022,view,399719,
1430895238108,1336647,view,146975,
1430895243887,174309,view,184164,
1430895261739,270555,view,151444,
1430895313513,1368542,view,51049,
1430894102794,1065293,view,424015,
1430895336703,227716,view,268287,
1430895351741,13794,view,75090,
1430894089483,859446,view,196525,
1430895409767,1086719,view,412905,
1430895508583,1239170,view,369045,
1430895516246,200150,view,250326,
1430895543317,110694,view,113102,
1430895712020,1137906,view,349765,
1430895739745,808017,view,179208,
1430894018518,1375006,view,16789,
1430893998786,1176550,transaction,129220,11100.0
1430896016713,256832,view,16982,
1430893968477,225839,view,437548,
1430893966532,917208,view,404342,
1430896062323,426922,view,304343,
1430896072235,671090,view,107913,
1430896251252,874346,view,125810,
1430896255099,215524,view,345743,
1430896260571,858837,view,341539,
1430896262467,426922,view,304343,
1430896302724,1290667,view,396410,
1430896330530,1329433,view,301324,
1430893913124,965136,view,50648,
1430893901475,754522,view,211451,
1430896475857,1065532,view,382751,
1430896502171,611172,view,337310,
1430892056322,1056215,view,319496,
1430893886707,1176003,view,108225,
1430893881395,599459,view,317361,
1430896560210,351973,view,458804,
1430896572850,223875,view,350233,
1430893875446,686883,view,320488,
1430896641949,200452,view,257551,
1430893851395,1013907,view,96924,
1430896744958,28529,view,281103,
1430893834164,964000,view,258849,
1430893832788,599459,view,170438,
1430896913390,833653,view,101075,
1430896974875,44656,view,452417,
1430897072985,1220597,view,69919,
1430897099802,808017,view,83825,
1430897139574,808017,view,392357,
1430897165709,1089853,addtocart,466008,
1430897177284,237432,view,148917,
1430893785721,1293676,view,190654,
1430897195394,1011960,view,16279,
1430897306508,1187807,view,289486,
1430897423072,1200119,view,381498,
1430897497755,784717,view,442142,
1430897520690,606457,view,232811,
1430897539695,1089853,addtocart,466008,
1430897547679,172145,view,278504,
1430897549640,1143826,view,236678,
1430897551565,1366643,view,409365,
1430893736890,204360,view,112858,
1430897591835,610655,view,191034,
1430897592253,969631,view,107690,
1430893731424,977764,view,376729,
1430897746521,142930,view,140347,
1430893712946,1274591,view,10132,
1430897850248,284569,view,229390,
1430897925502,635273,view,440917,
1430897975161,886313,view,443105,
1430897992645,808499,view,426030,
1430898043952,1132229,view,33638,
1430898163393,179793,view,298056,
1430898172377,886313,view,447877,
1430898229381,179793,view,381841,
1430898229711,886313,view,273342,
1430893648976,1147381,view,390492,
1430898603402,487860,view,352110,
1430898752753,1116879,view,433014,
1430898774981,1056669,view,88791,
1430893597622,367291,view,3399,
1430898857087,1358294,view,452896,
1430898911451,1369666,view,407144,
1430898956109,546656,view,81236,
1430899011448,886313,view,342550,
1430899174774,1301069,addtocart,205020,
1430899243094,706655,view,332436,
1430899385545,628160,view,63133,
1430899433312,770701,addtocart,274435,
1430893529915,807719,addtocart,104432,
1430899605988,628160,view,308648,
1430899643178,1238450,view,137428,
1430899698287,372190,view,353334,
1430899730367,1244676,view,211187,
1430893509890,640703,view,357976,
1430899942850,628663,view,338977,
1430900073745,770701,view,63682,
1430900212967,1292711,view,112782,
1430893465146,313369,view,182188,
1430893438597,992213,view,226824,
1430900709178,1270713,view,346757,
1430893420267,807719,view,104432,
1430900906064,726332,view,435706,
1430893406023,428683,view,250626,
1430893400524,1301975,view,448301,
1430901297138,1334528,view,215406,
1430893375730,454498,view,354724,
1430901554654,284741,view,101558,
1430893369865,195907,view,73311,
1430901650427,1354155,view,463053,
1430901897640,710285,view,148359,
1430893344384,964000,view,258030,
1430893338619,416709,view,339464,
1430893329480,225177,view,367664,
1430893327879,1301975,view,228964,
1430902680078,1210765,view,147177,
1430893304492,367291,view,172894,
1430893302426,221826,view,82612,
1430902737950,275807,view,334536,
1430902851205,522506,view,20036,
1430903004627,138756,view,247948,
1430903255160,1131635,view,76429,
1430903423813,155229,view,67729,
1430903435386,430394,view,279815,
1430903500852,58713,view,305834,
1430903710433,123674,view,377878,
1430903874076,1131635,view,87426,
1430893223974,954741,view,74634,
1430893216248,292649,view,38578,
1430893208879,1303398,view,446811,
1430904431219,193486,view,152433,
1430904577960,66511,view,6805,
1430904709884,554451,view,86492,
1430904764728,454516,view,291112,
1430904845374,1098198,view,192876,
1430904979924,987262,view,260579,
1430905154111,469441,view,86057,
1430893167963,94751,view,37863,
1430893163465,1352956,addtocart,211022,
1430905324357,401952,view,91230,
1430905344963,469441,view,86057,
1430905361368,531259,view,32989,
1430905372396,531259,view,203002,
1430905405043,531259,view,75331,
1430905462981,469441,view,86057,
1430905476349,469441,view,86057,
1430905485329,469441,view,86057,
1430905591099,917812,view,258575,
1430905591590,867264,view,362974,
1430893146363,299913,view,7765,
1430893141351,808017,view,177152,
1430905786601,692333,view,15641,
1430893136646,367291,addtocart,159428,
1430905865164,968771,view,212767,
1430905992758,1118404,view,86842,
1430906226988,10306,addtocart,190606,
1430893115350,964000,view,238892,
1430906286517,485721,view,15677,
1430893111611,284782,view,102040,
1430906416584,215398,view,340749,
1430893100350,1043184,view,337975,
1430906642899,1189992,view,245112,
1430907460176,867264,view,214273,
1430907464804,215398,view,340749,
1430907529472,1041039,view,42578,
1430893039946,101120,view,263802,
1430893028917,456782,view,164544,
1430907791354,529420,view,217058,
1430892995901,1301975,view,228964,
1430908381242,10306,view,273041,
1430917334837,486428,view,243795,
1430908652824,385205,view,240974,
1430908747988,616908,view,93267,
1430908863401,992024,view,199260,
1430908865843,616908,view,149521,
1430892960962,1057574,view,217058,
1430908913687,1343104,view,49307,
1430908915016,616908,view,49647,
1430892956920,632504,transaction,28620,9503.0
1430908967993,992024,view,243278,
1430909186805,787466,view,396536,
1430892032441,185756,view,58260,
1430909397671,447415,view,142547,
1430909428506,447415,addtocart,142547,
1430910027277,447415,addtocart,125914,
1430892888543,1301446,view,84310,
1430910151741,819768,view,172288,
1430910243639,1262954,view,89586,
1430910371445,1385303,view,222104,
1430892862479,1301446,view,84310,
1430892029781,94751,addtocart,217605,
1430892856820,1209127,view,229568,
1430910570661,447415,transaction,351143,11498.0
1430910700407,367147,view,347414,
1430910726842,1246387,view,311694,
1430910814789,1311022,view,388417,
1430910861283,177193,view,52652,
1430892812772,808017,view,122324,
1430911207601,718217,view,191049,
1430911296046,1218059,view,114866,
1430911553587,718217,view,122604,
1430911559540,1407340,view,274436,
1430892752890,330838,view,329920,
1430917372011,173838,view,397796,
1430911883174,1030403,view,109001,
1430892745329,1363003,view,69096,
1430912048081,1293381,view,398579,
1430892725065,950131,view,329146,
1430892713073,118529,view,433621,
1430892705197,1311723,view,83957,
1430912333913,646831,view,98805,
1430912346304,1103015,view,23356,
1430912353671,362067,view,97090,
1430892681358,350210,view,115475,
1430912576259,806977,view,115696,
1430892678076,1154843,view,152168,
1430912675164,652254,view,293791,
1430912759129,1321115,view,324624,
1430892657852,1198998,view,465413,
1430912874669,571485,view,131223,
1430892604061,808089,view,373472,
1430913397287,1338302,view,114777,
1430892590316,801143,view,457622,
1430913482481,1389235,view,223064,
1430913504828,210433,view,441668,
1430892578059,1107953,view,75182,
1430913838394,1348857,view,75512,
1430913846264,1348857,view,75512,
1430914036940,315335,view,58928,
1430914113262,1184396,view,440791,
1430914123815,1073687,view,111313,
1430892516192,106092,view,338776,
1430914152630,1184396,view,201881,
1430914253071,1359384,view,383717,
1430914354329,1184396,view,75262,
1430892485403,1218819,view,26210,
1430914457481,809189,view,107972,
1430914471351,143963,view,23439,
1430892468556,1387469,view,308741,
1430892467576,1147194,view,56117,
1430914615273,1172198,view,414460,
1430917418643,750146,view,315877,
1430914795493,318269,view,293574,
1430892431491,474300,view,209045,
1430892417963,33123,view,316660,
1430914912831,1362835,view,322253,
1430892414825,743715,view,428015,
1430892397583,1387469,view,205829,
1430915156297,24153,view,63539,
1430892380712,808017,view,134108,
1430892376299,801143,view,44882,
1430915199947,1405200,view,425726,
1430915222995,514714,view,351776,
1430915244840,475646,view,331902,
1430915269875,577459,view,20017,
1430915287666,462292,view,198996,
1430892345288,492751,view,229598,
1430915446715,509230,view,73917,
1430915465780,1239303,view,271043,
1430915505079,665242,view,392563,
1430892306781,527677,view,297528,
1430915673317,312988,view,417311,
1430915763100,102363,view,181281,
1430915867354,102363,view,27782,
1430915921426,713010,view,10117,
1430915982852,717244,view,46170,
1430892255614,1176550,view,324718,
1430892235317,99319,view,166612,
1430892233848,712359,view,80951,
1430916212418,311392,view,293397,
1430916507591,766678,view,274460,
1430916550258,817587,view,372581,
1430916608166,1020399,view,232062,
1430916635744,1073280,view,91676,
1430916641227,951216,view,197305,
1430916691112,857421,view,136496,
1430916747378,1183231,view,187497,
1430916758797,718333,view,58615,
1430916820302,717766,view,260317,
1430892122113,881489,view,18328,
1430916898182,127488,view,33638,
1430892112717,808017,view,97454,
1430917007956,717244,view,367644,
1430917046773,458689,view,301235,
1430917116436,344100,view,448351,
1430894387764,859446,view,433009,
1430894395842,58433,view,71963,
1430894455635,9931,view,374176,
1430894503865,262768,addtocart,274798,
1430894522034,1299244,view,448220,
1430894616877,365274,view,448453,
1430894636838,1294109,addtocart,465216,
1430892065228,801143,view,131109,
1430924191932,986636,view,333191,
1430923783970,592787,addtocart,137440,
1430923775086,1254900,view,111755,
1430923767251,896215,view,318789,
1430923753638,84215,view,64210,
1430923739789,527073,view,456299,
1430924160841,177152,view,416109,
1430918415328,1247953,view,407485,
1430923700812,1018466,view,332005,
1430921149646,245155,view,397461,
1430918922652,1103275,view,55515,
1430925602367,713397,view,233834,
1430924188960,841769,view,90014,
1430921431499,1357367,view,40056,
1430918396674,698853,view,262063,
1430923592939,1044655,addtocart,200527,
1430923582956,1044655,view,200527,
1430923579308,36076,view,66548,
1430924152056,953925,view,306252,
1430924286370,775815,view,127537,
1430918459411,1400037,view,394103,
1430923540867,1332498,view,156767,
1430919064030,232208,view,315193,
1430923535024,81867,view,85865,
1430923522570,81867,view,6156,
1430919082627,450742,view,112657,
1430923516608,463732,view,167271,
1430919095815,1145218,addtocart,254932,
1430924480565,944829,view,421606,
1430918495967,624028,view,99323,
1430919142991,1328981,view,172893,
1430925583394,899857,view,419439,
1430919175801,324102,view,159077,
1430924984500,1027138,view,261576,
1430919183014,468309,view,302423,
1430921393063,1035917,view,5697,
1430919222011,805789,view,282312,
1430924992275,1406772,view,296795,
1430923388054,96608,view,340248,
1430923376966,629309,view,404927,
1430923373268,844940,view,217625,
1430924999170,1118372,view,156401,
1430925571558,1224891,view,14957,
1430918351466,802090,view,325065,
1430923330987,1251955,view,340921,
1430920948753,962708,view,428103,
1430923313072,647165,view,463206,
1430925567083,899857,transaction,400946,16579.0
1430919309971,1103275,addtocart,55515,
1430918344055,84605,view,301492,
1430925662833,985428,view,145608,
1430919363472,454771,view,296968,
1430918334198,698853,view,262063,
1430925021442,319320,view,64751,
1430925023514,330630,view,191132,
1430919399185,8599,view,84160,
1430923209752,757152,view,167904,
1430924750864,856354,view,203317,
1430919415310,734888,view,345034,
1430924214598,1334922,view,110943,
1430923194753,202262,view,133353,
1430924738821,1222888,view,336686,
1430917737898,1170,view,75075,
1430923180152,715125,view,276886,
1430924619598,291000,view,122455,
1430925032100,330630,view,191132,
1430923154297,590546,view,393744,
1430923132420,1020157,view,263583,
1430925039671,350566,transaction,217068,16979.0
1430923104438,466202,view,18199,
1430925544628,507713,view,249649,
1430919530634,893017,view,111379,
1430923085193,661540,view,335041,
1430923079096,1232557,view,20388,
1430923076467,606993,view,171335,
1430925048067,99849,view,172774,
1430924186585,434704,view,161703,
1430923067656,201560,view,86825,
1430918009101,726910,view,265622,
1430923062539,96288,view,91438,
1430923058761,159744,view,40596,
1430923057007,1167462,view,19586,
1430925539097,1093523,view,391156,
1430923046894,757152,view,310420,
1430925324673,318299,view,214415,
1430923036472,416081,view,369966,
1430923033101,96288,view,271450,
1430922997432,96608,view,30484,
1430925326532,350566,view,398156,
1430925065010,1009676,view,397157,
1430922969931,439884,view,285410,
1430925529970,596731,view,154759,
1430920993678,311237,view,400890,
1430919670456,463269,view,369093,
1430920995636,1402437,view,303903,
1430922939365,993901,view,227092,
1430922938334,1275902,view,177057,
1430922930171,612950,view,118665,
1430922915005,746653,view,379013,
1430922901279,399532,view,81347,
1430922899631,157041,view,154884,
1430925368488,1399574,view,138613,
1430919716204,669464,view,193292,
1430922882549,978566,view,280328,
1430922877965,664650,view,295613,
1430918267773,555386,view,324424,
1430922873944,839401,view,76971,
1430922859472,236787,view,22830,
1430924849030,1138391,view,210832,
1430924610565,26004,view,458955,
1430924513395,47136,view,34221,
1430922802262,919347,view,39885,
1430925512874,489002,view,436172,
1430924108427,921057,view,251081,
1430921010454,996628,view,207494,
1430922752937,272874,view,256053,
1430919851330,711726,view,82278,
1430919857630,453725,view,149032,
1430922723821,604676,view,2861,
1430919873061,478132,view,89424,
1430922720262,668281,view,181673,
1430922714643,1002441,view,143446,
1430925116233,1066826,view,260957,
1430922670962,1013341,view,301142,
1430921278534,753462,view,302495,
1430921277657,993137,view,324579,
1430919938150,96608,view,261265,
1430919944499,116134,view,235233,
1430922628848,995915,view,4482,
1430919966420,892362,view,337101,
1430922606232,230560,view,321965,
1430924521394,710669,view,16832,
1430922572922,773961,view,393111,
1430920004215,931957,view,78541,
1430921028299,565605,view,63354,
1430920024343,930134,view,197635,
1430922540917,239538,view,250901,
1430925486600,1165494,view,329675,
1430920051704,569870,view,353436,
1430921033723,155541,view,407485,
1430922498094,854179,view,39959,
1430922487479,665431,view,225612,
1430918201883,486428,view,293911,
1430922463213,307232,view,6838,
1430920107019,1281624,addtocart,315756,
1430917536716,195675,view,90062,
1430921041915,717244,view,33320,
1430922437740,588742,view,400154,
1430920123284,1020029,view,223060,
1430922415069,150165,view,447964,
1430921238253,753462,view,258938,
1430922392677,885898,view,21746,
1430920162964,986525,view,105108,
1430920175571,824563,view,393419,
1430922350363,1145305,view,69449,
1430924568565,554095,view,172004,
1430925172536,1080425,view,131861,
1430922328927,1184719,view,351776,
1430918176250,426881,view,152157,
1430924181157,1364108,addtocart,422948,
1430920234995,1089961,view,28802,
1430920236629,327898,view,341482,
1430922303980,1134762,view,102174,
1430920256884,498305,view,15677,
1430920261610,618849,view,323057,
1430922251792,1241254,view,200527,
1430920294982,285690,view,252290,
1430921223372,748874,view,112782,
1430917550572,733072,view,81182,
1430922210768,90698,view,100282,
1430925452766,523640,view,184734,
1430925708275,817254,view,374092,
1430925450346,718566,view,36547,
1430920354154,1130760,view,161553,
1430922176087,988717,view,368903,
1430917861681,1053659,view,33912,
1430920405924,1019979,view,120429,
1430925682005,1161163,addtocart,188233,
1430922104144,319882,view,111345,
1430922104081,856382,view,142466,
1430918137901,486428,view,12481,
1430920432316,1019979,view,120429,
1430921068637,554957,view,450082,
1430925683076,817254,view,118720,
1430922035400,439881,view,70859,
1430925225441,1105303,view,284654,
1430922001860,1281173,view,239020,
1430920512434,2773,view,439956,
1430920522925,717244,view,311652,
1430924590165,480559,view,304200,
1430925428674,350566,view,447871,
1430921939331,647165,addtocart,435755,
1430921910244,439881,view,299866,
1430920577676,455950,view,277096,
1430918093880,853480,view,40413,
1430918090543,347789,view,184331,
1430925417332,678529,view,88606,
1430921180003,200600,view,87067,
1430925686700,1161163,addtocart,209688,
1430925414663,1161409,view,332620,
1430918077981,486428,view,172574,
1430921172061,1143547,view,106316,
1430921728645,1284290,view,285822,
1430925268532,146398,view,350394,
1430921720206,673777,view,441734,
1430921718248,1070816,view,294859,
1430921700630,687664,view,391761,
1430925275707,484640,view,429983,
1430921670141,787606,view,246304,
1430921641416,1141738,view,409876,
1430925640588,331199,view,448220,
1430921635732,1222725,view,281710,
1430925397246,582940,view,384584,
1430921604775,868161,view,53898,
1430920791688,82154,view,337327,
1430920800546,1328654,view,297171,
1430918046706,886815,view,224445,
1430921571724,877478,view,193675,
1430924015988,218168,view,446542,
1430921532835,1241108,view,191203,
1430925388000,318299,view,198400,
1430921507320,1141738,view,409876,
1430924733795,880919,view,257,
1430924455613,527516,view,162525,
1430924723404,1282868,view,271450,
1430924691796,864012,view,23593,
1430924772472,1300677,view,365210,
1430924371805,817943,view,198342,
1430924359776,1321638,view,448220,
1430918593628,258339,view,39002,
1430924798741,350566,view,344071,
1430918617164,505787,view,91755,
1430924172894,710669,view,66974,
1430918642392,1186244,view,438626,
1430924889444,116628,view,390147,
1430918650493,698853,view,282689,
1430925728364,840824,view,21561,
1430917640352,666896,view,92591,
1430923863611,868341,view,330380,
1430925627318,1401895,view,140593,
1430923845496,434356,view,460706,
1430925625085,318299,view,407336,
1430923832521,1399429,view,412230,
1430924907510,1116948,view,10076,
1430923818939,828800,view,379215,
1430923795446,900606,view,453390,
1430946602962,761367,view,264861,
1430943317430,1385739,view,143121,
1430944724940,669383,view,103952,
1430945829970,1116948,view,253213,
1430943400626,76757,view,125660,
1430943787843,1172311,addtocart,334428,
1430945317459,171583,view,400946,
1430945555924,729360,view,350105,
1430944831052,666956,view,406809,
1430945350475,30465,view,190667,
1430945082404,1179606,view,294295,
1430945277160,278717,view,399916,
1430946933990,838877,view,158542,
1430943732197,666225,view,370933,
1430946070350,658702,view,375021,
1430946589912,11074,view,75779,
1430946051096,1006374,view,59208,
1430943349665,306681,view,345807,
1430944090846,994614,view,247909,
1430945362665,1203563,view,200425,
1430945350600,1117293,view,448267,
1430943162205,1214547,view,87557,
1430945391206,855506,view,41673,
1430945240186,975244,view,122350,
1430945958748,229747,view,451940,
1430946722321,1026801,view,139515,
1430945318011,110349,view,31411,
1430944563664,51442,view,140887,
1430944972556,940577,view,118341,
1430945399831,314607,view,179317,
1430943991547,408256,view,209184,
